ABN,ABN Status,DGR Status Date,State,PostCode,Entity Name,Item,ItemType
25286359540,Active,2000-07-01,VIC,3690,WODONGA FAMILY HISTORY SOCIETY INCORPORATED,Items 1 & 4,Endorsed DGR
68437423269,Active,2002-01-01,VIC,3690,WODONGA INSTITUTE OF TAFE,Item 1,Endorsed DGR
63319049820,Active,2009-07-01,VIC,3690,WODONGA MENS SHED,Item 1,Endorsed DGR
92346614844,Active,2000-07-01,VIC,3690,WODONGA REGIONAL HEALTH SERVICE,Item 1,Endorsed DGR
96471612043,Active,2007-10-09,VIC,3690,YOUTH ALBURY WODONGA INC,Item 1,Endorsed DGR
15029129625,Active,2005-11-10,VIC,3691,Berringa and district community emergency responce team inc.,Item 1,Endorsed DGR
69616467602,Active,2017-01-01,VIC,3691,EVERYMAN'S WELFARE SERVICE CAPITAL LIMITED,Item 1,Endorsed DGR
69621076480,Active,2017-09-25,VIC,3691,NORTH EAST EATING DISORDERS SUPPORT GROUP LTD,Item 1,Endorsed DGR
57048625736,Active,2003-07-22,VIC,3691,PSYCHO-GENOMICS RESEARCH INSTITUTE INC,Item 1,Endorsed DGR
17677801735,Active,2006-07-01,VIC,3691,ROYAL AUSTRALIAN ARMY DENTAL CORPS FUND,Item 1,Endorsed DGR
30371277840,Active,2006-06-21,VIC,3691,Royal Australian Army Medical Corps Fund,Item 1,Endorsed DGR
65337521107,Active,2006-05-04,VIC,3691,Royal Australian Army Nursing Corps Fund,Item 1,Endorsed DGR
27358690362,Active,2006-08-01,VIC,3691,Royal Australian Army Ordnance Corps Fund,Item 1,Endorsed DGR
62652827617,Active,2000-07-01,VIC,3691,TS ALBURY NAVAL RESERVE CADET UNIT,Item 1,Endorsed DGR
87112051457,Active,2005-03-15,VIC,3691,Westmont Aged Care Services Limited,Item 1,Endorsed DGR
31000348550,Active,2000-07-01,VIC,3694,EVERYMAN'S WELFARE SERVICE,Item 1,Endorsed DGR
35872747739,Active,2008-07-01,VIC,3694,RAEME CORPS FUND,Item 1,Endorsed DGR
51549272411,Active,2012-08-14,VIC,3695,MAREMMA RESCUE VICTORIA INC,Item 1,Endorsed DGR
30043875294,Active,2000-07-01,VIC,3700,TALLANGATTA HEALTH SERVICE,Item 1,Endorsed DGR
99252804385,Active,2000-07-01,VIC,3701,MITTA VALLEY VOLUNTEER COMMUTER GROUP INC,Item 1,Endorsed DGR
46293595391,Active,2000-07-01,VIC,3707,CORRYONG HEALTH,Item 1,Endorsed DGR
83256561925,Active,2000-07-01,VIC,3709,WALWA BUSH NURSING CENTRE INCORPORATED,Item 1,Endorsed DGR
14428357750,Active,2000-07-01,VIC,3713,DARLINGFORD UPPER GOULBURN NURSING HOME,Item 1,Endorsed DGR
60130305561,Active,2000-07-01,VIC,3714,ALEXANDRA DISTRICT HEALTH,Item 1,Endorsed DGR
63186231852,Active,2005-07-01,VIC,3714,ALEXANDRA TIMBER TRAMWAY AND MUSEUM INCORPORATED,Items 1 & 4,Endorsed DGR
51724115911,Active,2000-07-01,VIC,3714,DAME PATTIE MENZIES CENTRE INC,Item 1,Endorsed DGR
82586866464,Active,2000-07-01,VIC,3714,KELLOCK LODGE ALEXANDRA INC,Item 1,Endorsed DGR
87622757386,Active,2017-11-09,VIC,3714,LYREBIRD COLLEGE LIMITED,Item 1,Endorsed DGR
77884542911,Active,2017-11-01,VIC,3717,YEA & DISTRICT HISTORICAL SOCIETY INC.,Items 1 & 4,Endorsed DGR
74632558512,Active,2010-07-08,VIC,3719,Gunyah Animal Healing Sanctuary Inc.,Item 1,Endorsed DGR
76114480625,Active,2005-07-01,VIC,3722,BEOLITE VILLAGE LIMITED,Item 1,Endorsed DGR
54136893982,Active,2000-07-01,VIC,3722,MAINDAMPLE STEINER SCHOOL INC BUILDING FUND,Item 1,Endorsed DGR
14006171580,Active,2000-07-01,VIC,3722,MANSFIELD AUTISM STATEWIDE SERVICES,Item 1,Endorsed DGR
69889153811,Active,2011-01-10,VIC,3722,Mansfield Cultural Heritage and Arts Centre Inc.,Items 1 & 4,Endorsed DGR
65866548895,Active,2000-07-01,VIC,3722,MANSFIELD DISTRICT HOSPITAL,Item 1,Endorsed DGR
47325246011,Active,2008-10-01,VIC,3722,MANSFIELD HISTORICAL SOCIETY INC,Items 1 & 4,Endorsed DGR
35772201694,Active,2000-07-01,VIC,3722,MANSFIELD SUPPORT GROUP FOR CHILDREN WITH SPECIAL NEEDS INC.,Item 1,Endorsed DGR
59790395833,Active,2000-07-01,VIC,3722,THE ALEXANDRA YEA MANSFIELD GROUP OF MELBOURNE LEGACY INC,Item 1,Endorsed DGR
46116097790,Active,2017-05-24,VIC,3722,The Trustee for The Canchester Foundation,Item 2,Endorsed DGR - Private Ancillary Fund
66317739372,Active,2007-08-31,VIC,3722,The Trustee for THE HARRY AND CLARE FRIDAY FOUNDATION,Item 2,Endorsed DGR - Public Ancillary Fund
84064322658,Active,2000-07-01,VIC,3723,AUSTRALIAN CIVICS AND HERITAGE FOUNDATION LTD,Item 1,Endorsed DGR
39815493113,Active,2005-04-01,VIC,3723,JAMIESON PRIMARY SCHOOL,Item 1,Endorsed DGR
71450205925,Active,2000-07-01,VIC,3723,NATIONAL ALPINE MUSEUM OF AUSTRALIA INCORPORATED,Items 1 & 4,Endorsed DGR
91796828603,Active,2015-05-15,VIC,3723,The Trustee for DEAKIN ALLEN AND MARJ COOMBS CHILDRENS WELFARE TRUST,Item 1,Endorsed DGR
20119028545,Active,2008-07-01,VIC,3728,Trans-Help Foundation Limited,Item 1,Endorsed DGR
22245199522,Active,2000-07-01,VIC,3730,COBRAM YARRAWONGA GROUP OF MELBOURNE LEGACY INC,Item 1,Endorsed DGR
90463327686,Active,2008-01-01,VIC,3730,MHA CARE LIMITED,Item 1,Endorsed DGR
38788328554,Active,2010-07-01,VIC,3730,Providing All Living Supports (PALS) Inc,Item 1,Endorsed DGR
32983213307,Active,2000-07-01,VIC,3730,YARRAWONGA HEALTH,Item 1,Endorsed DGR
14484712285,Active,2000-07-01,VIC,3737,ALPINE HEALTH,Item 1,Endorsed DGR
65926560543,Active,2009-07-26,VIC,3737,Myrtleford Men's Shed Incorporated,Item 1,Endorsed DGR
74193767461,Active,2012-12-03,VIC,3737,The Trustee for Into OUr Hands Public Fund,Item 2,Endorsed DGR - Public Ancillary Fund
23511021692,Active,2007-09-14,VIC,3740,Bright United Men's Shed Inc.,Item 1,Endorsed DGR
43485109137,Active,2000-07-01,VIC,3741,BRIGHT HOSPITAL OPPORTUNITY SHOP INC,Item 1,Endorsed DGR
99856928441,Active,2009-01-01,VIC,3741,THAMARRURR YOUTH INDIGENOUS CORPORATION,Item 1,Endorsed DGR
74213794964,Active,2001-07-01,VIC,3741,THE ABLE MANAGEMENT GROUP INC,Item 1,Endorsed DGR
89553676475,Active,2017-08-07,VIC,3741,The Trustee for 4 Kids and Carers Future Foundation,Item 1,Endorsed DGR
31691359518,Active,2000-07-01,VIC,3741,The Trustee for BRIGHT & DISTRICT COMMUNITY CHARITABLE FOUNDATION TRUST,Item 1,Endorsed DGR
76131588467,Active,2009-07-01,VIC,3746,ELDORADO MUSEUM ASSOCIATION INC,Items 1 & 4,Endorsed DGR
14350121362,Active,2007-07-01,VIC,3746,Matthew Slater Support Fund,Item 1,Endorsed DGR
66925509211,Active,2000-07-01,VIC,3747,BEECHWORTH HEALTH SERVICE,Item 1,Endorsed DGR
87866842738,Active,2011-07-25,VIC,3747,Beechworth Men's Shed Inc.,Item 1,Endorsed DGR
50110481830,Active,2010-05-27,VIC,3747,BEECHWORTH MONTESSORI CHILDREN'S GROUP INC,Item 1,Endorsed DGR
45507178762,Active,2000-07-01,VIC,3747,PRISONERS ON THE RUN INC,Item 1,Endorsed DGR
85584231251,Active,2017-03-06,VIC,3747,The Trustee for the Friends of the Robert O'Hara Burke Memorial Museum Incorporated Trust Fund,Item 2,Endorsed DGR - Public Ancillary Fund
54710906309,Active,2012-06-25,VIC,3749,Meals @ the Bridge Lifeline Inc,Item 1,Endorsed DGR
68304279071,Active,2007-10-01,VIC,3749,Yackandandah and District Historical Society Incorporated,Items 1 & 4,Endorsed DGR
51952388345,Active,2000-07-01,VIC,3749,YACKANDANDAH BUSH NURSING HOSPITAL INC,Item 1,Endorsed DGR
62249034463,Active,2018-01-13,VIC,3752,MENTAL HEALTH AND WELL-BEING FOUNDATION,Item 1,Endorsed DGR
57131178759,Active,2010-07-01,VIC,3752,San Carlo Homes For The Aged Ltd,Item 1,Endorsed DGR
46637502059,Active,2008-09-02,VIC,3752,YMCA WHITTLESEA COMMUNITY SERVICES,Item 1,Endorsed DGR
93514995979,Active,2017-07-31,VIC,3754,DYSPRAXIA KIDS AUSTRALIA INC.,Item 1,Endorsed DGR
75364725239,Active,2014-11-10,VIC,3754,HAZEL GLEN COLLEGE,Items 1 & 4,Endorsed DGR
95175364198,Active,2014-01-01,VIC,3754,LIPOEDEMA AUSTRALIA LTD,Item 1,Endorsed DGR
64162138601,Active,2016-10-30,VIC,3754,Lungta Sanctuary,Item 1,Endorsed DGR
70622294357,Active,2017-10-17,VIC,3754,SERVICE AND THERAPY ANIMALS AUSTRALIA LTD,Item 1,Endorsed DGR
55464162288,Active,2013-12-23,VIC,3754,The Smouldering Stump,Item 1,Endorsed DGR
41106152782,Active,2017-03-06,VIC,3756,Transition village Wallan Inc.,Item 1,Endorsed DGR
58742858575,Active,2000-07-01,VIC,3756,YAPPERA CHILDREN'S SERVICE CO OPERATIVE,Item 1,Endorsed DGR
54514602069,Active,2015-03-05,VIC,3757,Cindy's Promise - Rescue & rehab inc.,Item 1,Endorsed DGR
62133128819,Active,2014-01-01,VIC,3757,HANDS AT WORK IN AFRICA (AUSTRALIA) LIMITED,Item 1,Endorsed DGR
58918300196,Active,2009-03-17,VIC,3757,Kinglake Ranges Mens Shed Inc.,Item 1,Endorsed DGR
48243677427,Active,2000-07-01,VIC,3757,PVCH LTD.,Item 1,Endorsed DGR
91431313758,Active,2009-10-01,VIC,3757,The Trustee for K and MV Topliss Charitable Foundation,Item 2,Endorsed DGR - Private Ancillary Fund
56844809459,Active,2014-08-15,VIC,3757,The Trustee for White Angels Horse Rescue And Sanctuary,Item 1,Endorsed DGR
58818432472,Active,2003-04-07,VIC,3757,Whittlesea Ministries Inc,Item 1,Endorsed DGR
30936154323,Active,2000-07-01,VIC,3758,SEYMOUR RAILWAY HERITAGE CENTRE INC,Items 1 & 4,Endorsed DGR
23863298517,Active,2010-08-16,VIC,3758,THE WILDLIFE RESCUERS INC.,Item 1,Endorsed DGR
92613689400,Active,2016-10-17,VIC,3759,DUP15Q AUSTRALIA LTD.,Item 1,Endorsed DGR
16132752357,Active,2008-11-10,VIC,3761,DESERT2SURF LIMITED,Item 1,Endorsed DGR
77950607849,Active,2009-07-01,VIC,3761,The Wildhaven Trust,Item 1,Endorsed DGR
61168152869,Active,2014-03-04,VIC,3763,JEDER INSTITUTE LTD.,Item 1,Endorsed DGR
72456906612,Active,2017-07-01,VIC,3764,BlazeAid Inc,Item 1,Endorsed DGR
75001177836,Active,2006-07-01,VIC,3764,Edgar's Mission Inc.,Item 1,Endorsed DGR
55775188033,Active,2010-09-13,VIC,3764,Freedom Care Inc.,Item 1,Endorsed DGR
49260016741,Active,2000-07-01,VIC,3764,KILMORE & DISTRICT HOSPITAL,Item 1,Endorsed DGR
85013769709,Active,2000-07-01,VIC,3764,VICTORIA STATE EMERGENCY SERVICE KILMORE UNIT,Item 1,Endorsed DGR
88227531710,Active,2009-10-01,VIC,3765,The Trustee for KIDS AND FAMILIES FOUNDATION,Item 2,Endorsed DGR - Private Ancillary Fund
87690464536,Active,2010-06-04,VIC,3765,The trustee for Zagora Foundation,Item 2,Endorsed DGR - Private Ancillary Fund
52616274529,Active,2000-07-01,VIC,3766,AUSTRALIAN BLIND BOWLERS ASSOCIATION INC,Item 1,Endorsed DGR
74098031595,Active,2001-10-01,VIC,3766,NODSS - NARCOLEPSY & OVERWHELMING DAYTIME SLEEP SOCIETY OF AUSTRALIA,Item 1,Endorsed DGR
23086342596,Active,2002-11-01,VIC,3770,COLDSTREAM PRIMARY SCHOOL,Item 1,Endorsed DGR
80004260244,Active,2006-07-01,VIC,3770,VICTORIAN ANIMAL AID TRUST,Item 1,Endorsed DGR
81450265872,Active,2000-07-01,VIC,3775,CAH SUPPORT GROUP AUSTRALIA INCORPORATED,Item 1,Endorsed DGR
82005181671,Active,2000-07-01,VIC,3775,THE AUSTRALIAN ORCHID FOUNDATION,Item 1,Endorsed DGR
87839607093,Active,2013-06-30,VIC,3775,The Trustee for AUSTRALIAN ORCHID TRUST FUND,Item 2,Endorsed DGR - Public Ancillary Fund
33751758667,Active,2011-05-27,VIC,3775,The Trustee for DEMENTIA FOUNDATION FOR SPARK OF LIFE,Item 1,Endorsed DGR
98345953986,Active,2000-07-01,VIC,3777,CORANDERRK ABORIGINAL HOUSING CO-OPERATIVE LTD,Item 1,Endorsed DGR
46469387434,Active,2016-01-17,VIC,3777,Dindi Dog Rescue Inc,Item 1,Endorsed DGR
26157140449,Active,2013-07-01,VIC,3777,Freedom by Design Inc.,Item 1,Endorsed DGR
38287939249,Active,2012-06-01,VIC,3777,Gillians Rainbow Bridge,Item 1,Endorsed DGR
79450431271,Active,2010-04-24,VIC,3777,Healesville Indigenous Community Services Association Inc.,Item 1,Endorsed DGR
69977915792,Active,2000-07-01,VIC,3777,HEALESVILLE INTERCHURCH COMMUNITY CARE INCORPORATED,Item 1,Endorsed DGR
36093516495,Active,2000-10-10,VIC,3777,TARRAWARRA MUSEUM OF ART LIMITED,Items 1 & 4,Endorsed DGR
60166003854,Active,2013-11-30,VIC,3777,THE GOOD LIFE FARM LIMITED,Item 1,Endorsed DGR
35335296604,Active,2017-10-02,VIC,3777,The Inbetweeners Animal Rescue Incorporated,Item 1,Endorsed DGR
18371286615,Active,2002-01-01,VIC,3777,WORAWA ABORIGINAL COLLEGE LIMITED,Item 1,Endorsed DGR
70774568957,Active,2000-07-01,VIC,3779,VICTORIA STATE EMERGENCY SERVICE MARYSVILLE UNIT,Item 1,Endorsed DGR
18108145943,Active,2017-04-07,VIC,3781,The Bluey & Alice Bunny Refuge Inc,Item 1,Endorsed DGR
57570325725,Active,2000-07-01,VIC,3782,EMERALD CENTRE FOR HOPE AND OUTREACH INCORPORATED,Item 1,Endorsed DGR
73846428558,Active,2002-02-06,VIC,3782,FERNLEA HOUSE INC,Item 1,Endorsed DGR
45457153567,Active,2010-11-22,VIC,3782,Shangri-la Wildlife Incorporated,Item 1,Endorsed DGR
16096549003,Active,2006-07-01,VIC,3788,LIFE FOR ALL CREATURES LTD.,Item 1,Endorsed DGR
42975123153,Active,2009-06-20,VIC,3788,Rabbit Run-Away Orphanage,Item 1,Endorsed DGR
93765892578,Active,2015-11-10,VIC,3791,Rescue Horse Foster Homes,Item 1,Endorsed DGR
73051793658,Active,2000-07-01,VIC,3791,Vimokkharam Forest Hermitage Inc,Item 1,Endorsed DGR
35212973552,Active,2016-11-12,VIC,3792,No Hairs Ark,Item 1,Endorsed DGR
68392313284,Active,2015-04-20,VIC,3793,Pawsome Friends Incorporated,Item 1,Endorsed DGR
36094170975,Active,2001-04-09,VIC,3796,SOUTHERN CROSS KIDS' CAMPS,Item 1,Endorsed DGR
83616398442,Active,2017-02-25,VIC,3796,STABLE ONE LTD,Item 1,Endorsed DGR
72746320816,Active,2003-09-18,VIC,3796,The Trustee for DISCOVERY CHURCH GIFT FUND,Item 2,Endorsed DGR - Public Ancillary Fund
46467901932,Active,2017-02-25,VIC,3796,Victorian Bull Terrier Rescue Inc,Item 1,Endorsed DGR
50554025216,Active,2004-04-01,VIC,3796,YARRA RANGES SPECIAL DEVELOPMENTAL SCHOOL,Item 1,Endorsed DGR
21681384679,Active,2011-10-18,VIC,3797,Ben's Shed Inc.,Item 1,Endorsed DGR
72005946789,Active,2000-07-01,VIC,3797,BENWERREN,Item 1,Endorsed DGR
51933700538,Active,2015-08-04,VIC,3797,CIRE SERVICES INCORPORATED,Item 1,Endorsed DGR
50133761883,Active,2015-04-01,VIC,3797,Koha Community Cafe Inc.,Item 1,Endorsed DGR
81546782800,Active,2000-07-01,VIC,3797,LINC CHURCH SERVICES NETWORKYARRA VALLEY INC,Item 1,Endorsed DGR
79160595251,Active,2000-07-01,VIC,3797,THE GAWLER FOUNDATION INC,Item 1,Endorsed DGR
43914561833,Active,2000-07-01,VIC,3797,The Trustee for LITTLE YARRA STEINER SCHOOL ASSOCIATION PUBLIC BUILDING TRUST FUND,Item 1,Endorsed DGR
28382779593,Active,2005-11-22,VIC,3797,UPPER YARRA SECONDARY COLLEGE,Item 1,Endorsed DGR
91939409349,Active,2011-01-01,VIC,3797,UPPER YARRA VALLEY HISTORICAL SOCIETY INCORPORATED,Items 1 & 4,Endorsed DGR
94605209934,Active,2015-12-31,VIC,3799,AUSPIPS INC.,Item 1,Endorsed DGR
87271714796,Active,2000-07-01,VIC,3799,GET OFF DRUGS NATURALLY,Item 1,Endorsed DGR
32412514042,Active,2010-08-12,VIC,3799,The trustee for The Millwarra Primary School Building Trust,Item 1,Endorsed DGR
94178965125,Active,2000-07-01,VIC,3800,THE TRUSTEE FOR THE MONASH UNIVERSITY FOUNDATION,Item 2,Endorsed DGR - Public Ancillary Fund
87665832884,Active,2017-06-28,VIC,3802,AFMVICCARE,Item 1,Endorsed DGR
51294150140,Active,2015-07-01,VIC,3802,CYRIL DHARMAWARDANA FOUNDATION INC,Item 1,Endorsed DGR
72074002029,Active,2000-07-01,VIC,3802,ELEVO INSTITUTE,Item 1,Endorsed DGR
70891996288,Active,2007-05-25,VIC,3802,Endeavour Ministries Inc.,Item 1,Endorsed DGR
20602865462,Active,2000-07-01,VIC,3802,ISLAMIC EDUCATION & WELFARE ASSOCIATION OF DANDENONG,Item 1,Endorsed DGR
68139326632,Active,2016-08-02,VIC,3802,Jesuran Welfare Services,Item 1,Endorsed DGR
64746140442,Active,2017-03-25,VIC,3802,RASUL AKRAM ASSOCIATION OF VICTORIA INC.,Item 1,Endorsed DGR
84988062875,Active,2012-06-28,VIC,3802,South Eastern Community Care Inc,Item 1,Endorsed DGR
60396252737,Active,2016-04-20,VIC,3802,Tanjenong Indigenous Corporation,Item 1,Endorsed DGR
74821796489,Active,2011-03-23,VIC,3802,The trustee for the Nikolaous Institute of Philanthropy Ancillary Charitable Trust,Item 2,Endorsed DGR - Public Ancillary Fund
66674941618,Active,2000-07-01,VIC,3803,COPTIC VILLAGE HOSTEL INC,Item 1,Endorsed DGR
55129338825,Active,2010-02-17,VIC,3803,DISASTER AID AUSTRALIA,Item 1,Endorsed DGR
46729020250,Active,2015-05-26,VIC,3803,One Vision Aid,Item 1,Endorsed DGR
82885991569,Active,2005-08-02,VIC,3803,Spinal Muscular Atrophy Association of Australia,Item 1,Endorsed DGR
29160107282,Active,2013-01-01,VIC,3804,BEEHIVE FOUNDATION LTD,Item 1,Endorsed DGR
64939210190,Active,2010-12-08,VIC,3804,The trustee for Birchall Family Foundation Trust,Item 2,Endorsed DGR - Private Ancillary Fund
50143009518,Active,2010-04-13,VIC,3805,Care Africa,Item 1,Endorsed DGR
35960257218,Active,2018-01-01,VIC,3805,Casey And District Multiple Birth Association Inc,Item 1,Endorsed DGR
87415386165,Active,2000-07-01,VIC,3805,CASEY NORTH COMMUNITY INFORMATION & SUPPORT SERVICE INC.,Item 1,Endorsed DGR
30079716682,Active,2005-11-01,VIC,3805,DANDENONG VALLEY SPECIAL DEVELOPMENTAL SCHOOL,Item 1,Endorsed DGR
32273979682,Active,2014-09-23,VIC,3805,ETRAT INSTITUTE OF AUSTRALIA INC,Item 1,Endorsed DGR
51166862004,Active,2013-11-20,VIC,3805,MANNA4LIFE LTD,Item 1,Endorsed DGR
92365002163,Active,2017-02-19,VIC,3805,Operation Hope Inc,Item 1,Endorsed DGR
43780843642,Active,2016-04-01,VIC,3805,SAFFRON ON THE HILL DOG RESCUE INC,Item 1,Endorsed DGR
48902782619,Active,2009-03-31,VIC,3805,SHAYCARE FOUNDATION,Item 1,Endorsed DGR
45475818969,Active,2011-01-01,VIC,3805,The Trustee for Narre Warren Christian Church Inc Welfare Fund,Item 1,Endorsed DGR
43054476627,Active,2000-07-01,VIC,3805,The Trustee for THE HERB THOMAS MEMORIAL TRUST,Item 2,Endorsed DGR - Public Ancillary Fund
63066828936,Active,2000-07-01,VIC,3805,WINDERMERE CHILD & FAMILY SERVICES INC,Item 1,Endorsed DGR
13086682822,Active,2000-07-01,VIC,3806,AT RISK KIDS MINISTRIES,Item 1,Endorsed DGR
24231290227,Active,2000-07-01,VIC,3806,BERWICK AND DISTRICT BENEVOLENT SOCIETY INC,Item 1,Endorsed DGR
34605638835,Active,2000-07-01,VIC,3806,BERWICK MECHANICS INSTITUTE AND FREE LIBRARY INC,Items 1 & 4,Endorsed DGR
94885935447,Active,2006-07-01,VIC,3806,CHRISTIANS HELPING IN PRIMARY SCHOOLS,Item 1,Endorsed DGR
63739336275,Active,2011-07-01,VIC,3806,HypoActive Inc,Item 1,Endorsed DGR
98179977524,Active,2009-08-13,VIC,3806,Insight Education Centre for the Blind and Vision Impaired Scholarship Fund,Item 1,Endorsed DGR
21164943896,Active,2009-07-03,VIC,3806,Insight Education Centre for the Blind and Vision Impaired School Building Fund,Item 1,Endorsed DGR
62871033410,Active,2006-01-01,VIC,3806,JANRUA FOUNDATION INCORPORATED,Item 1,Endorsed DGR
27014304152,Active,2006-02-08,VIC,3806,OTC SOUTH PACIFIC INC.,Item 1,Endorsed DGR
38159571141,Active,2013-10-06,VIC,3806,QUILTS OF VALOUR AUSTRALIA INC.,Item 1,Endorsed DGR
43502099059,Active,2012-04-04,VIC,3806,The Trustee for Russell Foundation,Item 2,Endorsed DGR - Private Ancillary Fund
88154438427,Active,2013-04-01,VIC,3806,Zoe Foundation Australia Limited,Item 1,Endorsed DGR
81692219423,Active,2016-02-18,VIC,3807,DEAF ACTION LTD.,Item 1,Endorsed DGR
58700730303,Active,2017-05-25,VIC,3809,Liberty For All Nations,Item 1,Endorsed DGR
19325474472,Active,2014-01-28,VIC,3809,OFFICER SPECIALIST SCHOOL,Item 1,Endorsed DGR
20167912003,Active,2014-07-04,VIC,3809,TAKREEM E SHUHDAH FOUNDATION LIMITED,Item 1,Endorsed DGR
69697426233,Active,2009-10-01,VIC,3809,The Trustee for The Casey Cardinia Foundation,Item 2,Endorsed DGR - Public Ancillary Fund
40938183655,Active,2000-07-01,VIC,3810,CARDINIA COMBINED CHURCHES CARING INC,Item 1,Endorsed DGR
87309541877,Active,2012-02-21,VIC,3810,Forever Friends - Animal Rescue Inc,Item 1,Endorsed DGR
59713185579,Active,2000-07-01,VIC,3810,MISSIONS LINK INTERNATIONAL INCORPORAT,Item 1,Endorsed DGR
80324548900,Active,2012-12-14,VIC,3810,Oesophageal Atresia Research Association,Item 1,Endorsed DGR
72603614508,Active,2015-08-12,VIC,3810,OUR HAPPY HAVEN LTD,Item 1,Endorsed DGR
84168589417,Active,2000-07-01,VIC,3810,OUTLOOK (VIC) INC,Item 1,Endorsed DGR
22411379840,Active,2000-07-01,VIC,3810,PAKENHAM & DISTRICT HOSPITAL INCORPORATED,Item 1,Endorsed DGR
26589833108,Active,2017-07-20,VIC,3810,PAKENHAM PONY RESCUE ORGANISATION,Item 1,Endorsed DGR
34990631906,Active,2014-11-24,VIC,3810,POWER TO THE PEOPLE,Item 1,Endorsed DGR
31884272774,Active,2007-08-01,VIC,3810,The trustee for Deaf Action Fund,Item 2,Endorsed DGR - Public Ancillary Fund
12504403667,Active,2015-05-21,VIC,3810,THE TRUSTEE FOR KYLIE BLACKWOOD FOUNDATION,Item 2,Endorsed DGR - Public Ancillary Fund
96841237604,Active,2013-01-06,VIC,3810,The Trustee for the Eli's Gift Foundation,Item 1,Endorsed DGR
60207414910,Active,2000-07-01,VIC,3814,GARFIELD NORTH OUTDOOR ED. CENTRE INC,Item 1,Endorsed DGR
92626712083,Active,2000-07-01,VIC,3815,HILLVIEW BUNYIP AGED CARE INC,Item 1,Endorsed DGR
87614687740,Active,2016-09-07,VIC,3816,CHERRY LANE EQUINE RETIREMENT LTD,Item 1,Endorsed DGR
78806812534,Active,2015-10-22,VIC,3816,Sayda Hearts Home Rescue,Item 1,Endorsed DGR
52257277810,Active,2000-07-01,VIC,3818,BLACKWOOD YOUTH FOUNDATION INC,Item 1,Endorsed DGR
50703845127,Active,2000-07-01,VIC,3818,LYREBIRD VILLAGE FOR THE AGED INC,Item 1,Endorsed DGR
11990478275,Active,2015-08-09,VIC,3818,The Ice Meltdown Project,Item 1,Endorsed DGR
53696514489,Active,2015-08-03,VIC,3820,AUS.HAIR OF THE DOG RESCUE INC.,Item 1,Endorsed DGR
38426810655,Active,2013-05-01,VIC,3820,Baw Baw Combined Churches FoodRelief Incorporated,Item 1,Endorsed DGR
89426167161,Active,2017-11-14,VIC,3820,Baw Baw L2P Inc,Item 1,Endorsed DGR
85283456396,Active,2000-07-01,VIC,3820,CENTRAL GIPPSLAND GROUP OF MELBOURNE LEGACY INC.,Item 1,Endorsed DGR
37005090317,Active,2015-07-21,VIC,3820,COMMUNITY COLLEGE GIPPSLAND LTD,Item 1,Endorsed DGR
98161590772,Active,2012-12-11,VIC,3820,DC MAN CAVE LTD,Item 1,Endorsed DGR
60644039907,Active,2000-07-01,VIC,3820,FAIRVIEW VILLAGE LIMITED,Item 1,Endorsed DGR
22394403321,Active,2000-07-01,VIC,3820,MAWARRA CENTRE INC,Item 1,Endorsed DGR
53439178710,Active,2016-06-17,VIC,3820,OLIVIA'S PLACE,Item 1,Endorsed DGR
92660893570,Active,2000-07-01,VIC,3820,PRIESTS WELFARE FOUNDATION OF THE DIOCESE OF SALE,Item 1,Endorsed DGR
95201656825,Active,2003-07-01,VIC,3820,St Paul's Anglican Grammar School Assistance Fund,Item 1,Endorsed DGR
14541252661,Active,2000-07-01,VIC,3820,ST PAULS ANGLICAN GRAMMAR SCHOOL FOUNDATION INC,Item 1,Endorsed DGR
40672367613,Active,2000-07-01,VIC,3820,ST PAULS ANGLICAN GRAMMAR SCHOOL LIBRARY FUND,Items 1 & 4,Endorsed DGR
71326910247,Active,2008-12-31,VIC,3820,The Trustee for Beyond Subsistence Trust Fund,Item 2,Endorsed DGR - Public Ancillary Fund
85334135693,Active,2012-12-03,VIC,3820,The Trustee for The Roman Catholic Diocese of Sale Charitable Fund,Item 2,Endorsed DGR - Public Ancillary Fund
78903242780,Active,2000-07-01,VIC,3820,VICTORIAN LIONS FOUNDATION INC,Item 1,Endorsed DGR
68158430757,Active,2000-07-01,VIC,3820,WARRAGUL AND DISTRICT SPECIALIST SCHOOL,Item 1,Endorsed DGR
14307634388,Active,2000-07-01,VIC,3820,WARRAGUL HERITAGE PRESERVATION ASSOCIATION INC,Item 1,Endorsed DGR
12523441805,Active,2009-03-01,VIC,3820,Wellspring Charities Inc.,Item 1,Endorsed DGR
39261883406,Active,2000-07-01,VIC,3820,WEST GIPPSLAND HEALTHCARE GROUP,Item 1,Endorsed DGR
56376167554,Active,2012-07-13,VIC,3821,Baw Baw Big Blokes Inc,Item 1,Endorsed DGR
48624225298,Active,2018-02-05,VIC,3821,GIPPSLAND RHYTHM & WINGS LTD,Item 1,Endorsed DGR
35911988033,Active,2000-07-01,VIC,3824,DELHUNTIE PARK YOUTH CARE & LIFE STYLE CENTRE INC,Item 1,Endorsed DGR
45954289787,Active,2009-09-22,VIC,3824,Local Education Assistance Fund Inc,Item 1,Endorsed DGR
14730313951,Active,2000-07-01,VIC,3824,TRAFALGAR & DISTRICT COMMUNITY HOMES INCORPORATED,Item 1,Endorsed DGR
56748629520,Active,2017-04-19,VIC,3824,Trafalgar Holden Museum Inc,Items 1 & 4,Endorsed DGR
